,pointA_latitude,pointA_longitude,pointB_latitude,pointB_longitude,path_segment_ID,sub_segment_length
40942,-35.235489061591444,149.06198396041646,-35.23527383531763,149.06209559277985,r39zxcxd7uz0wff05r39zxcxewsfkqqwzz,25.99112199279328
41041,-35.250886318373496,149.0791336021296,-35.25088692393533,149.07909948803928,r3dp2qu0ewdbm5yser3dp2qu0dy3kz0qc9,3.098475521795315
41042,-35.25088692393533,149.07909948803928,-35.250887474258825,149.07908295308764,r3dp2qu0dy3kz0qc9r3dp2qu0dqm1kxjxc,1.5027094343140417
41043,-35.250887474258825,149.07908295308764,-35.25088748436075,149.07906548377977,r3dp2qu0dqm1kxjxcr3dp2qu0dn217v6f5,1.5863079511256266
41044,-35.25088748436075,149.07906548377977,-35.25088695382792,149.07904779427022,r3dp2qu0dn217v6f5r3dp2qu09w6utf84c,1.6073859669854664
41057,-35.25086015402094,149.07863455075994,-35.25085852649816,149.07856522148555,r3dp2qg8zgqu3qk4cr3dp2qg8y7en5j58q,6.298075553671353
41058,-35.25085852649816,149.07856522148555,-35.25085741252876,149.07854324656532,r3dp2qg8y7en5j58qr3dp2qg8vgfsyc8ub,1.9992830988590555
41059,-35.25085741252876,149.07854324656532,-35.250854007639525,149.0785085247981,r3dp2qg8vgfsyc8ubr3dp2qg8vh8c478gr,3.1755756857614994
41060,-35.250854007639525,149.0785085247981,-35.25085234521372,149.07849995353897,r3dp2qg8vh8c478grr3dp2qg8uuf7jbbqh,0.7999675381598196
41074,-35.250748906394335,149.07813850431128,-35.250745541251554,149.07811290182738,r3dp2qg3s2huj4pgtr3dp2qg3ebcb4k7ph,2.354768262014858
41075,-35.250745541251554,149.07811290182738,-35.25074496031625,149.0781043314991,r3dp2qg3ebcb4k7phr3dp2qg3e8g7tg77c,0.7809098128757082
41076,-35.25074496031625,149.0781043314991,-35.25074497265701,149.07808268717372,r3dp2qg3e8g7tg77cr3dp2qg3e0g793hb2,1.965425641251563
41077,-35.25074497265701,149.07808268717372,-35.25074610910242,149.07806538364937,r3dp2qg3e0g793hb2r3dp2qg3d8wku80dt,1.57632955375375
41078,-35.25074610910242,149.07806538364937,-35.25074955015724,149.07803687535295,r3dp2qg3d8wku80dtr3dp2qg3d010hr1pj,2.616836444785451
41079,-35.25074955015724,149.07803687535295,-35.25075633771083,149.07798760449,r3dp2qg3d010hr1pjr3dp2qg32ysrsxs6h,4.5372810682981015
41082,-35.25093185163534,149.07933349456292,-35.25090148401948,149.07924711074403,r3dp2qu22npbyb4mmr3dp2qu0w5xtcsund,8.540047211990949
41083,-35.25090148401948,149.07924711074403,-35.25089698476145,149.0792349113271,r3dp2qu0w5xtcsundr3dp2qu0tuw2wxc4n,1.2155062211847412
41117,-35.2512433198242,149.08035143625287,-35.25111795923752,149.07995837630523,r3dp2qsyxgyyzbg99r3dp2qsxqg3ft4d9y,38.31730538959389
41125,-35.25104823727577,149.0796654021975,-35.251025789897064,149.07959814234903,r3dp2qsrzbr6qrw7mr3dp2qsrykt23sd0v,6.597902111123294
41126,-35.251025789897064,149.07959814234903,-35.25093185163534,149.07933349456292,r3dp2qsrykt23sd0vr3dp2qu22npbyb4mm,26.20337456461455
41130,-35.24896937637005,149.090100513775,-35.24980299713006,149.08936439550956,r3dp2xh5g5u7muj1jr3dp2wgx1brw9kq1z,114.28242564201845
41137,-35.20154892837351,149.0702834756932,-35.2020686498131,149.07072291469052,r3dp8pv8j7ev2gwzer3dp8ptvpdg3n7kqh,70.2420128882903
41154,-35.20234618827932,149.0710928345823,-35.20236077352582,149.0711228771137,r3dp8pw72pp390bdgr3dp8pw72umdtbew6,3.175102668543758
41155,-35.20236077352582,149.0711228771137,-35.202365861049536,149.0711319947277,r3dp8pw72umdtbew6r3dp8pw735kkpmt3d,1.0031502101990368
41156,-35.202365861049536,149.0711319947277,-35.20237711728383,149.0711508896033,r3dp8pw735kkpmt3dr3dp8pw7396942bs0,2.1246027613702823
41157,-35.20237711728383,149.0711508896033,-35.20238724745939,149.0711687404899,r3dp8pw7396942bs0r3dp8pw71zrus5nt1,1.9747091001822503
41244,-35.2146194413469,149.05840407207336,-35.21473303591415,149.0588736260376,r39zxvm5bx1uer531r39zxvm773zzp7707,44.48788205927996
41245,-35.21473169067899,149.0632800319141,-35.21484832629116,149.06325506976634,r3dp8j2e64jxhk11tr3dp8j2d9s7p2ev2f,13.166052328223918
41293,-35.21093401052233,149.03818547982166,-35.21097182275126,149.038169130588,r39zxqn33qjv0vqrhr39zxqn31p1edgdgn,4.459177083620689
41294,-35.21097182275126,149.038169130588,-35.211016349268526,149.03815355242494,r39zxqn31p1edgdgnr39zxqn2bwvfp0h1r,5.149429734085452
41296,-35.21105357037672,149.03815949565447,-35.211579027218804,149.03828377453354,r39zxqn28zf7uzn0nr39zxmymetzj6rgk9,59.50904854087927
41298,-35.21165675724829,149.03830323974498,-35.211875302792805,149.03835685333434,r39zxmymhpmtff1ywr39zxmy7vqtw4hde7,24.784478938649453
41299,-35.211875302792805,149.03835685333434,-35.21194230826758,149.03837384397454,r39zxmy7vqtw4hde7r39zxmy7tf4nrqpg3,7.608884021823425
41300,-35.21194230826758,149.03837384397454,-35.21200485252452,149.0383905036008,r39zxmy7tf4nrqpg3r39zxmy7nnw9m50q0,7.117389258606258
41301,-35.21200485252452,149.0383905036008,-35.212058339447786,149.0384052931246,r39zxmy7nnw9m50q0r39zxmy6ys9dmchy9,6.0973556872557895
41307,-35.21229945569315,149.03848428325608,-35.21248699405767,149.03855177865276,r39zxmy92rsefxjswr39zxmy83uwvm0mvb,21.736153901199824
41308,-35.21248699405767,149.03855177865276,-35.212548951043345,149.03857431359413,r39zxmy83uwvm0mvbr39zxmy843pewvs7f,7.1870558866216925
41315,-35.212850847372216,149.03869692456615,-35.21290658490401,149.0387221480371,r39zxmwwm2g4u3ruur39zxmwtvymyq3g3b,6.607786508716344
41316,-35.21290658490401,149.0387221480371,-35.21296462020623,149.03874929420076,r39zxmwtvymyq3g3br39zxmwtwedhn5dep,6.908414860229793
41317,-35.21296462020623,149.03874929420076,-35.213038425751456,149.03878468251602,r39zxmwtwedhn5depr39zxmwtpmuef7p3w,8.814052074827293
41323,-35.21333071694817,149.0389333736099,-35.213424210639346,149.03898749362094,r39zxmwg6z7kq2kd8r39zxmwfujgy99xcf,11.50003849781263
41324,-35.213424210639346,149.03898749362094,-35.213498554575565,149.03903227211882,r39zxmwfujgy99xcfr39zxmwft0j5n4nrw,9.213385937031585
41330,-35.21381228370206,149.03922973285236,-35.21384886935905,149.0392539066682,r39zxmx09v87tg393r39zxmx06qf3qee3w,4.6230600481739454
41331,-35.21384886935905,149.0392539066682,-35.21393844055239,149.03931538389807,r39zxmx06qf3qee3wr39zxmrpgy0719835,11.418896779797427
41332,-35.21393844055239,149.03931538389807,-35.21402571359407,149.03937636622518,r39zxmrpgy0719835r39zxmrpmjvf2w5qt,11.174341593677518
41338,-35.214266173591525,149.03955452887794,-35.21446220668761,149.0397085703452,r39zxmrq134859rmnr39zxmrkuumqxm1v0,25.903331097454167
41339,-35.21446220668761,149.0397085703452,-35.214466126406066,149.0397118115202,r39zxmrkuumqxm1v0r39zxmrkugxzk8utf,0.5259919358811992
41340,-35.214466126406066,149.0397118115202,-35.21462606080843,149.03987610849995,r39zxmrkugxzk8utfr39zxmrebvfmhzmqz,23.21733316202715
41459,-35.16912892793451,149.13860025558714,-35.169092161779595,149.13859465453436,r3dpctxkvr0qny6rpr3dpctxmjnh390tv9,4.119789036836072
41460,-35.16444157428325,149.13381159041688,-35.164432440305745,149.1337979670626,r3dpcwebm8vz2g6ktr3dpcwebm6etgfbqd,1.6016128051280538
41461,-35.164432440305745,149.1337979670626,-35.16441807151202,149.13374767806607,r3dpcwebm6etgfbqdr3dpcwebkjq5ecf0v,4.842546627295173
41462,-35.16456503950727,149.134346333947,-35.16456311501346,149.1343334898192,r3dpcwkrd1uwb73tyr3dpcwkr9f6fmff96,1.1870055961267791
41463,-35.16456311501346,149.1343334898192,-35.16455869581695,149.13429265468343,r3dpcwkr9f6fmff96r3dpcwkr8ghkxqqgt,3.744379190416154
41470,-35.164557660044004,149.1340733652212,-35.1645580362073,149.13405816490908,r3dpcwkpeg2fzh0d8r3dpcwkpe7m8sk62f,1.3823716976860676
41471,-35.1645580362073,149.13405816490908,-35.16455776701077,149.13405701208427,r3dpcwkpe7m8sk62fr3dpcwkpe7kf0zdj4,0.10898532425912424
41472,-35.16455776701077,149.13405701208427,-35.16455749781422,149.13405585925952,r3dpcwkpe7kf0zdj4r3dpcwkpe77gv71cd,0.10898531850345586
41473,-35.16455749781422,149.13405585925952,-35.16455718355382,149.134054706366,r3dpcwkpe77gv71cdr3dpcwkpe77j9z191,0.11047263548218814
41474,-35.16455718355382,149.134054706366,-35.164556824229564,149.13405355340365,r3dpcwkpe77j9z191r3dpcwkpe76py79hn,0.11216427435432551
41475,-35.164556824229564,149.13405355340365,-35.16455641978493,149.1340524552493,r3dpcwkpe76py79hnr3dpcwkpe796k0fdw,0.10948704909059427
41476,-35.16455641978493,149.1340524552493,-35.16455601539679,149.1340513022182,r3dpcwkpe796k0fdwr3dpcwkpe78s8w42d,0.1140511418883034
41477,-35.16455601539679,149.1340513022182,-35.1645555658318,149.13405025887187,r3dpcwkpe78s8w42dr3dpcwkpe5xxrevdv,0.10721003115689784
41478,-35.1645555658318,149.13405025887187,-35.16455511632327,149.13404916064874,r3dpcwkpe5xxrevdvr3dpcwkpe5yfj3xhe,0.11164439993914595
41479,-35.16455511632327,149.13404916064874,-35.16455457663055,149.1340481171648,r3dpcwkpe5yfj3xher3dpcwkpe5yjk8dm7,0.11224419926947561
41480,-35.16455457663055,149.1340481171648,-35.16455408200168,149.13404707374966,r3dpcwkpe5yjk8dm7r3dpcwkpehj25xjdt,0.10964153889252118
41481,-35.16455408200168,149.13404707374966,-35.16455349718859,149.13404608507375,r3dpcwkpehj25xjdtr3dpcwkpehhesndyb,0.1109313343439251
41482,-35.16455349718859,149.13404608507375,-35.1645529123755,149.1340450963978,r3dpcwkpehhesndybr3dpcwkpeh5zhqrg5,0.11093133902986878
41483,-35.1645529123755,149.1340450963978,-35.16455228244205,149.13404416252988,r3dpcwkpeh5zhqrg5r3dpcwkpeh74ynwg1,0.11005793842452632
41484,-35.16455228244205,149.13404416252988,-35.16455165250859,149.13404322866194,r3dpcwkpeh74ynwg1r3dpcwkpeh6qxyvfb,0.11005793983202797
41485,-35.16455165250859,149.13404322866194,-35.16455097745477,149.134042349602,r3dpcwkpeh6qxyvfbr3dpcwkpeh9fdzww3,0.10963451231585243
41486,-35.16455097745477,149.134042349602,-35.164550302400954,149.13404147054206,r3dpcwkpeh9fdzww3r3dpcwkpeh9nvbx3f,0.10963451279927962
41487,-35.164550302400954,149.13404147054206,-35.16454958228328,149.13404059141334,r3dpcwkpeh9nvbx3fr3dpcwkpehbe1400d,0.11312865374910559
41488,-35.16454958228328,149.13404059141334,-35.16454881698875,149.13403982196937,r3dpcwkpehbe1400dr3dpcwkpduzzwshe6,0.1101528047462406
41489,-35.16454881698875,149.13403982196937,-35.164548051750714,149.13403899764864,r3dpcwkpduzzwshe6r3dpcwkpdvpk4ypjv,0.11338110059488815
41490,-35.164548051750714,149.13403899764864,-35.16454728639968,149.13403828308148,r3dpcwkpdvpk4ypjvr3dpcwkpdvqbcbm8c,0.1070596820189522
41491,-35.16454728639968,149.13403828308148,-35.16454647598481,149.1340375684455,r3dpcwkpdvqbcbm8cr3dpcwkpdvqm8fgzk,0.11108815602940701
41492,-35.16454647598481,149.1340375684455,-35.16454562050606,149.13403685374078,r3dpcwkpdvqm8fgzkr3dpcwkpdvtdxy60v,0.11519374856938873
41493,-35.16454562050606,149.13403685374078,-35.16454480997818,149.13403624885834,r3dpcwkpdvtdxy60vr3dpcwkpdvtr92urf,0.1055753549842994
41494,-35.16454480997818,149.13403624885834,-35.16454395438645,149.13403564390714,r3dpcwkpdvtr92urfr3dpcwkpdvuuduq6j,0.10988711136129878
41495,-35.16454395438645,149.13403564390714,-35.16454305373085,149.13403503888713,r3dpcwkpdvuuduq6jr3dpcwkpdyh6h80rw,0.11425593192445894
41496,-35.16454305373085,149.13403503888713,-35.16454215301877,149.13403448874394,r3dpcwkpdyh6h80rwr3dpcwkpdy5zrkhms,0.11194578700790009
41497,-35.16454215301877,149.13403448874394,-35.164541252250196,149.1340339934775,r3dpcwkpdy5zrkhmsr3dpcwkpdy7sg845z,0.1098137979169135
41498,-35.164541252250196,149.1340339934775,-35.16454030636126,149.134033553019,r3dpcwkpdy7sg845zr3dpcwkpdye63h9vv,0.1125411435263418
41499,-35.16454030636126,149.134033553019,-35.16453940553619,149.1340331126293,r3dpcwkpdye63h9vvr3dpcwkpdydzy89sm,0.10787052165996795
41500,-35.16453940553619,149.1340331126293,-35.164538459590766,149.13403272704758,r3dpcwkpdydzy89smr3dpcwkpdyftmm5nx,0.11087045292252916
41501,-35.164538459590766,149.13403272704758,-35.164537468525,149.13403239627385,r3dpcwkpdyftmm5nxr3dpcwkpdz47m6qsm,0.11422982087344315
41502,-35.164537468525,149.13403239627385,-35.16453652246659,149.13403212044565,r3dpcwkpdz47m6qsmr3dpcwkpdz60yyup6,0.10814369717056402
41503,-35.16453652246659,149.13403212044565,-35.16453553134433,149.13403184454867,r3dpcwkpdz60yyup6r3dpcwkpdz6nbk1mm,0.11302538597997105
41504,-35.16453553134433,149.13403184454867,-35.16453458522942,149.1340316235972,r3dpcwkpdz6nbk1mmr3dpcwkpdz9ue0b8w,0.10710328387380225
41505,-35.16453458522942,149.1340316235972,-35.16453359399418,149.13403145745374,r3dpcwkpdz9ue0b8wr3dpcwkpdzcdrjcze,0.11125023584059934
41506,-35.16453359399418,149.13403145745374,-35.16453120690937,149.1340301916431,r3dpcwkpdzcdrjczer3dpcwkpfb2b8vekf,0.28929897274705185
41512,-35.164869675100284,149.13521325393924,-35.16486275174768,149.1351973838038,r3dpcwkvy34vtu64rr3dpcwkvvfrngjut5,1.6351798603951582
41513,-35.16486275174768,149.1351973838038,-35.16483654342859,149.13513582627195,r3dpcwkvvfrngjut5r3dpcwkvux35q2drg,6.309073823298807
41514,-35.16483654342859,149.13513582627195,-35.16480458325328,149.13505851022433,r3dpcwkvux35q2drgr3dpcwky4tr9cmx9r,7.875569915848449
41520,-35.16467484083877,149.13471395785626,-35.16465278121271,149.13464944363167,r3dpcwkwftqxu5szer3dpcwkx11we2y9h9,6.356787772629308
41521,-35.16465278121271,149.13464944363167,-35.164640426912584,149.13461243764928,r3dpcwkx11we2y9h9r3dpcwkx07fvjucjs,3.633602507658321
41522,-35.164640426912584,149.13461243764928,-35.16462798349469,149.13457444375737,r3dpcwkx07fvjucjsr3dpcwkrpqnx7hnyu,3.7205695306323316
41527,-35.164579342873246,149.13441610432437,-35.16457140294614,149.13438086122656,r3dpcwkr7z29914g5r3dpcwkrdby2bhtp2,3.3230950638906678
41528,-35.16457140294614,149.13438086122656,-35.16456629438552,149.1343530308432,r3dpcwkrdby2bhtp2r3dpcwkrd39x25ghs,2.5928270601739487
41529,-35.16456629438552,149.1343530308432,-35.16456503950727,149.134346333947,r3dpcwkrd39x25ghsr3dpcwkrd1uwb73ty,0.6245482404386213
41530,-35.16554366751604,149.13640595754916,-35.165493897065204,149.1363389844919,r3dpcwmcf5s30gdu9r3dpcwmf0sf64b1w2,8.227410985254226
41534,-35.16540629406051,149.13620878882625,-35.1653710660214,149.13615435062027,r3dpcwmdtt1k84w8kr3dpcwmdu78wtr07h,6.3112485216529635
41535,-35.1653710660214,149.13615435062027,-35.165328371142046,149.13608673030774,r3dpcwmdu78wtr07hr3dpcwme4ewjrv0bk,7.766659425670694
41536,-35.165328371142046,149.13608673030774,-35.16528302394301,149.13601290481438,r3dpcwme4ewjrv0bkr3dpcwme2up5yjprn,8.394088893622694
41542,-35.16512923111453,149.13574420693095,-35.165101120891265,149.13569175569856,r3dpcwmk68yc6f770r3dpcwmk3qp9p24pk,5.701127653883563
41543,-35.165101120891265,149.13569175569856,-35.165074181103435,149.13564045873284,r3dpcwmk3qp9p24pkr3dpcwmk8713xqdq7,5.5422631638163375
41544,-35.165074181103435,149.13564045873284,-35.16505250421126,149.13559833442324,r3dpcwmk8713xqdq7r3dpcwmhxr4540w37,4.524633102767741
41556,-35.16579113313683,149.13673045001696,-35.16575827906421,149.13668995395344,r3dpcwq03tqhzt8fjr3dpcwq08g80ckbpv,5.186187948799065
41557,-35.16575827906421,149.13668995395344,-35.16573136636759,149.13665616225316,r3dpcwq08g80ckbpvr3dpcwmbzbwc6yq92,4.288432827451437
41558,-35.16573136636759,149.13665616225316,-35.16570440917422,149.1366218217297,r3dpcwmbzbwc6yq92r3dpcwmbzjt4r81fd,4.327732930087454
41563,-35.165605900740054,149.1364918828382,-35.165571836312544,149.13644523879626,r3dpcwmckpumgh552r3dpcwmcen3944efr,5.685492009730027
41564,-35.165571836312544,149.13644523879626,-35.16554366751604,149.13640595754916,r3dpcwmcen3944efrr3dpcwmcf5s30gdu9,4.74981534783726
41566,-35.16787738170699,149.1382918851562,-35.16782819310415,149.13827199616895,r3dpctzhq06xbyfmdr3dpctzht9etqk2j4,5.76056389352336
41567,-35.16782819310415,149.13827199616895,-35.16778436539857,149.13825370715762,r3dpctzht9etqk2j4r3dpctzhv1y4cfed2,5.149166819522457
41576,-35.167427278602304,149.13808466577294,-35.16737323257443,149.1380558241323,r3dpctznck2hbmun2r3dpctzp0w6x24tvp,6.556598343061332
41577,-35.16737323257443,149.1380558241323,-35.16729653383532,149.1380133918076,r3dpctzp0w6x24tvpr3dpctyzxsfbgeqz9,9.360146355400243
41581,-35.16711823826629,149.1379075245918,-35.167060144776286,149.13787082917995,r3dpcwnbtn5bmtggvr3dpcwnch2bdfp1nh,7.270065468536453
41582,-35.167060144776286,149.13787082917995,-35.166996918830044,149.1378295708328,r3dpcwnch2bdfp1nhr3dpcwnc7k9u1s4r4,7.968169737243696
41584,-35.16693054212548,149.13778479537513,-35.16684372346891,149.13772390849286,r3dpcwncf302j4wn9r3dpcwnf2c5jbr7ck,11.12777271719894
41585,-35.16684372346891,149.13772390849286,-35.16677951193859,149.1376771061087,r3dpcwnf2c5jbr7ckr3dpcwndxv0j587zj,8.311361033607106
41590,-35.166580088393154,149.13752176187268,-35.16651493821998,149.13746760465324,r3dpcwneu4k68gyvkr3dpcwns4y7zk8r0s,8.758745131505258
41591,-35.16651493821998,149.13746760465324,-35.16647653336449,149.13743483704698,r3dpcwns4y7zk8r0sr3dpcwns6jekqg72w,5.206573653324693
41592,-35.16647653336449,149.13743483704698,-35.16641638361231,149.13738222439025,r3dpcwns6jekqg72wr3dpcwnsbbu5pmp56,8.222295792571272
41598,-35.16618863132548,149.13716822757652,-35.166138033250526,149.1371172765798,r3dpcwnq5gk9v21ugr3dpcwnq6swxtddnp,7.287322216584867
41599,-35.166138033250526,149.1371172765798,-35.1660792889573,149.13705648977083,r3dpcwnq6swxtddnpr3dpcwnq9r9q50hrx,8.555668524240437
41606,-35.16790017330814,149.13830196401045,-35.16787738170699,149.1382918851562,r3dpctzhnk6012612r3dpctzhq06xbyfmd,2.6948211405562663
41607,-35.169092161779595,149.13859465453436,-35.16899641617111,149.13858045378475,r3dpctxmjnh390tv9r3dpctxmszcswm6cf,10.724391032425133
41608,-35.16899641617111,149.13858045378475,-35.16889634507741,149.138565642548,r3dpctxmszcswm6cfr3dpctxqk6w9sgtey,11.208546018504489
41610,-35.16883641974934,149.13855660234597,-35.16871166064579,149.13853522144012,r3dpctxqsjxzj4x59r3dpctxr7szzr199v,14.008051955325165
41611,-35.16871166064579,149.13853522144012,-35.16860082713253,149.1385130394295,r3dpctxr7szzr199vr3dpctz251xkmy295,12.487972487572794
41613,-35.16857667872151,149.13850756816535,-35.16840683137708,149.13846674367596,r3dpctz25n5k7pzj0r3dpctz34juctjekr,19.24727375736196
41614,-35.16840683137708,149.13846674367596,-35.16834186760533,149.1384495186089,r3dpctz34juctjekrr3dpctz39cbj4n7kc,7.391378696041221
41615,-35.16834186760533,149.1384495186089,-35.16825253337044,149.138423748758,r3dpctz39cbj4n7kcr3dpctz614sf55ntz,10.20596104997397
41651,-35.24537290599653,149.13427503580306,-35.24508377972037,149.13431980116968,r3dp3xu2b6r35j413r3dp3xu6980tz5wee,32.40537514912578
41653,-35.24505935831603,149.13431707214238,-35.244932942083885,149.13428710597685,r3dp3xu69kwxw16g7r3dp3xu72u23ehd5y,14.31783011777214
41666,-35.24295144853655,149.1347437761901,-35.24277386372735,149.13482194237065,r3dp98hwgmsvewuehr3dp98hxvnz1hc83s,20.98370231525426
41667,-35.24277386372735,149.13482194237065,-35.242629636832746,149.1348892835532,r3dp98hxvnz1hc83sr3dp98k8yc9m7sdsz,17.163771152025525
41670,-35.24238543476241,149.13502414323318,-35.24232105668918,149.13509435326225,r3dp98kf1zjyj7yb6r3dp98kfee4q0sxxm,9.586410141481574
41671,-35.24232105668918,149.13509435326225,-35.24208130442632,149.13523998475372,r3dp98kfee4q0sxxmr3dp98kgyzyu7dkt9,29.75953322262722
41672,-35.24208130442632,149.13523998475372,-35.24183710198046,149.1354180714019,r3dp98kgyzyu7dkt9r3dp98mj7j7thcwe4,31.605536864443696
41673,-35.24183710198046,149.1354180714019,-35.24173274423652,149.13549634828172,r3dp98mj7j7thcwe4r3dp98mnhby58dnvg,13.608398440149774
41675,-35.241623973122365,149.13557187170431,-35.241521831852914,149.13564202219405,r3dp98mnwtnk6v0z0r3dp98mr224tswsns,13.022351983053925
41676,-35.241521831852914,149.13564202219405,-35.24144637351506,149.13570683084504,r3dp98mr224tswsnsr3dp98mr9y4zz4bb0,10.249042817305329
41677,-35.24144637351506,149.13570683084504,-35.24130865746436,149.13583910481614,r3dp98mr9y4zz4bb0r3dp98t2kzvt75n88,19.46279839074685
41678,-35.24130865746436,149.13583910481614,-35.241115445701936,149.13603621740882,r3dp98t2kzvt75n88r3dp98t99ebtfkxyc,27.96455153007811
41679,-35.241115445701936,149.13603621740882,-35.24092446977756,149.13624953634442,r3dp98t99ebtfkxycr3dp98tdwrx9h7x7v,28.744683388996535
41680,-35.24092446977756,149.13624953634442,-35.24070454269473,149.13652498764833,r3dp98tdwrx9h7x7vr3dp98tuhbt110bnj,34.98306762549118
41692,-35.24043281969451,149.13660316578734,-35.240386511808076,149.13658694480165,r3dp98tvwepmfmmn6r3dp98tvy7g4pm593,5.355785038879957
41693,-35.240386511808076,149.13658694480165,-35.24027849195272,149.13654733827056,r3dp98tvy7g4pm593r3dp98tymrvww29vx,12.538279435041938
41766,-35.194715112341214,149.15705347474258,-35.194724802816616,149.15701517426822,r3dpf0uzgm84tv35qr3dpf0uzf7g8ggsfh,3.643288151638515
41767,-35.194724802816616,149.15701517426822,-35.194731591815476,149.15688052463668,r3dpf0uzf7g8ggsfhr3dpf0uxz4x0r59hn,12.258644267076724
41768,-35.194715112341214,149.15705347474258,-35.19472221112813,149.1571076707124,r3dpf0uzgm84tv35qr3dpf0uzus286fq90,4.987553083201264
41769,-35.444651140445195,149.0987788289798,-35.444628529221326,149.09876564317116,r3dn2g6rvq5kntfqpr3dn2gd2j43e5fnkr,2.7835658293455023
41771,-35.4446076946455,149.0987263579056,-35.44459914054363,149.09859369377196,r3dn2gd2hnhr6e4nqr3dn2gd21pc6mh4d1,12.05534836062762
41809,-35.41976701071993,149.06567768481972,-35.41909190955701,149.06698248021254,r3dn8042fhc7y98ktr3dn805kb6wqujux5,140.05300359960202
41810,-35.41899905783671,149.0703381362156,-35.41896107581459,149.07032792359658,r3dn80jtqsh8c4nykr3dn80jtw7hgms3pc,4.323610171022614
41811,-35.41896107581459,149.07032792359658,-35.418898138313324,149.07030024175037,r3dn80jtw7hgms3pcr3dn80jtvyb6c42x4,7.434306011690801
41812,-35.418898138313324,149.07030024175037,-35.41864314034029,149.07010677432515,r3dn80jtvyb6c42x4r3dn80jx3q25bwqs4,33.336581690673846
41817,-35.416219058209464,149.06250545189033,-35.41607761316228,149.0623932838202,r3dn808j84k04j4y3r39yxbxyms87vtkch,18.726703681679048
41818,-35.41607761316228,149.0623932838202,-35.41592598744859,149.06227329286367,r39yxbxyms87vtkchr39yxbxz68yuqs9z6,20.06227575123761
41819,-35.41592598744859,149.06227329286367,-35.41582404308724,149.06220315193676,r39yxbxz68yuqs9z6r39yxbxzc5fssbtez,12.9961189068758
41820,-35.41582404308724,149.06220315193676,-35.41575016542936,149.0621486076448,r39yxbxzc5fssbtezr39yxbz8rc9vpqyqn,9.587218748873944
41821,-35.41575016542936,149.0621486076448,-35.4156431310433,149.0620737847638,r39yxbz8rc9vpqyqnr39yxbz8yjd5wn7qw,13.697624993353013
41822,-35.4156431310433,149.0620737847638,-35.415519516547974,149.06199273107003,r39yxbz8yjd5wn7qwr39yxbz9shtv04fvq,15.584747284657974
41823,-35.415519516547974,149.06199273107003,-35.41539080727433,149.06191794961038,r39yxbz9shtv04fvqr39yxbzd6ktuzezsd,15.835165137188415
41824,-35.41539080727433,149.06191794961038,-35.41521497474771,149.0618166056009,r39yxbzd6ktuzezsdr39yxbze2j6mv847u,21.601205373708073
41825,-35.41521497474771,149.0618166056009,-35.414613508518265,149.0615624552446,r39yxbze2j6mv847ur39yxbzqfjsctk3yy,70.73457847881616
41827,-35.41446820412069,149.06151562788628,-35.414353489979256,149.06148445331903,r39yxbzrc09urvnzvr39yxcp22q4b8nexe,13.06473448462221
41828,-35.414353489979256,149.06148445331903,-35.41420696552891,149.0614453868943,r39yxcp22q4b8nexer39yxcp1r3mdgbqmj,16.672975256988043
41829,-35.41420696552891,149.0614453868943,-35.41394567174811,149.06139854061203,r39yxcp1r3mdgbqmjr39yxcp4y649qnhgx,29.36305773476871
41830,-35.41394567174811,149.06139854061203,-35.41377232939187,149.06137349389215,r39yxcp4y649qnhgxr39yxcp5vf252wbx9,19.407975856184898
41831,-35.41377232939187,149.06137349389215,-35.413616012221894,149.06136750381827,r39yxcp5vf252wbx9r39yxcphtx7xctfz4,17.39015068131109
41832,-35.413616012221894,149.06136750381827,-35.41344451328908,149.06135198124235,r39yxcphtx7xctfz4r39yxcpjtpryznywf,19.121624064474066
41833,-35.41344451328908,149.06135198124235,-35.413246246469996,149.06133902869067,r39yxcpjtpryznywfr39yxcpnuuqmdjset,22.077490360412874
41834,-35.413246246469996,149.06133902869067,-35.41314062264017,149.06133604362722,r39yxcpnuuqmdjsetr39yxcppsbh5dzv7v,11.747948964714963
41835,-35.41314062264017,149.06133604362722,-35.41299065707181,149.06133495672526,r39yxcppsbh5dzv7vr39yxcr0ku562frt2,16.675701277828814
41837,-35.41283992376537,149.06133777750443,-35.412704510624444,149.06134264473906,r39yxcr1kbjmkr926r39yxcr4j13j22jtw,15.063713480967651
41838,-35.412704510624444,149.06134264473906,-35.41243601908906,149.06137203149075,r39yxcr4j13j22jtwr39yxcr5teqyvegfv,29.973441276832784
41839,-35.41243601908906,149.06137203149075,-35.412264325200034,149.06139058139283,r39yxcr5teqyvegfvr39yxcrhw5kz04p9q,19.165358413289667
41840,-35.412264325200034,149.06139058139283,-35.41209983947554,149.06141315406268,r39yxcrhw5kz04p9qr39yxcrjwdjs6b71d,18.40401904322256
41842,-35.4119974524665,149.06142784016464,-35.41183453864517,149.06146257840498,r39yxcrnpj0x128whr39yxcrppgd6y4vh8,18.386704996422907
41843,-35.41183453864517,149.06146257840498,-35.41170641291087,149.06149662329562,r39yxcrppgd6y4vh8r39yxcrrbe7z4krzx,14.577181340220353
41844,-35.41170641291087,149.06149662329562,-35.41155323176707,149.061532908757,r39yxcrrbe7z4krzxr39yxcx2c2nbukcep,17.34748710937572
