,pointA_latitude,pointA_longitude,pointB_latitude,pointB_longitude,path_segment_ID,sub_segment_length
13341,-35.183501991844864,149.12571259717072,-35.183502785189376,149.12568422038854,r3dpc7n10zyex34jrr3dpc7n10r9wf1xpk,2.580413552365309
13342,-35.183502785189376,149.12568422038854,-35.18350415845186,149.12566199206523,r3dpc7n10r9wf1xpkr3dpc7jcpz2yxgddy,2.0258912065220076
13343,-35.18350415845186,149.12566199206523,-35.183506703999406,149.12563910673626,r3dpc7jcpz2yxgddyr3dpc7jcpnzzmv8ts,2.099009737400137
13344,-35.183506703999406,149.12563910673626,-35.183511049878284,149.12561852933285,r3dpc7jcpnzzmv8tsr3dpc7jcny0tdb0g2,1.9315179017165636
13348,-35.183427939489015,149.1261469971253,-35.183423106184016,149.12615890123675,r3dpc7n3ejdtk8b4wr3dpc7n3eqed0e3w6,1.2079958577445984
13366,-35.183211565204644,149.1262643154737,-35.1831983512547,149.12627494508624,r3dpc7n6vvfpgzfwgr3dpc7n7n06nc6qff,1.7584454242418046
13367,-35.1831983512547,149.12627494508624,-35.18318125869703,149.1262888076115,r3dpc7n7n06nc6qffr3dpc7n7n7sku1pe4,2.280242338885772
13368,-35.18318125869703,149.1262888076115,-35.183166915660735,149.1263020153981,r3dpc7n7n7sku1pe4r3dpc7n7nwq4r7h25,1.9961046903272004
13369,-35.183166915660735,149.1263020153981,-35.18315771264363,149.12631237629924,r3dpc7n7nwq4r7h25r3dpc7n7qbjcnxert,1.39062337155581
13370,-35.18315771264363,149.12631237629924,-35.183144990467305,149.12632706841288,r3dpc7n7qbjcnxertr3dpc7n7r62vjhjxf,1.945268246095999
13371,-35.183144990467305,149.12632706841288,-35.18313551478583,149.12633978915895,r3dpc7n7r62vjhjxfr3dpc7n7rs4mstn90,1.5641890732846504
13372,-35.18313551478583,149.12633978915895,-35.18312770672585,149.12635223784574,r3dpc7n7rs4mstn90r3dpc7n7rvesjxrxy,1.4260987119424862
13373,-35.18312770672585,149.12635223784574,-35.18312133900663,149.1263664450533,r3dpc7n7rvesjxrxyr3dpc7ne2ny60xp87,1.4725701166353982
13374,-35.18312133900663,149.1263664450533,-35.18311740557531,149.12637977751956,r3dpc7ne2ny60xp87r3dpc7ne2x81wvge7,1.2881949306086147
13375,-35.18311740557531,149.12637977751956,-35.183116714926925,149.1263949808712,r3dpc7ne2x81wvge7r3dpc7ne2zetc9snh,1.3838321801522495
13376,-35.183116714926925,149.1263949808712,-35.18311705692241,149.1264141377345,r3dpc7ne2zetc9snhr3dpc7ne3r9gf8rm5,1.7414149544208135
13377,-35.18311705692241,149.1264141377345,-35.183118482725845,149.1264309359118,r3dpc7ne3r9gf8rm5r3dpc7ne3xq7781xd,1.5348495875816188
13396,-35.18294322802825,149.12671199170896,-35.18212507974218,149.12838985933135,r3dpc7nu80pbty1tjr3dpc7rcr2e11k3h3,177.56347250309437
13402,-35.182106956401995,149.128489346008,-35.1821118945666,149.12850850935192,r3dpce213evjppuhfr3dpce2164gxb3k28,1.826120416944458
13403,-35.1821118945666,149.12850850935192,-35.18212290849936,149.12853564042288,r3dpce2164gxb3k28r3dpce2168zwpfb5j,2.753130561656131
13404,-35.18212290849936,149.12853564042288,-35.182096299346995,149.1285575021368,r3dpce2168zwpfb5jr3dpce217mbhc6hwt,3.5639956242423354
13405,-35.18304836230174,149.12643215267843,-35.18307601145866,149.1264062297012,r3dpc7necsrm896ehr3dpc7ne9p7bw53pj,3.8733124847876934
13406,-35.18307601145866,149.1264062297012,-35.183095317774914,149.1263865521261,r3dpc7ne9p7bw53pjr3dpc7ne8etm2w0k7,2.7940468383506882
13407,-35.183095317774914,149.1263865521261,-35.183105556627595,149.12637685139805,r3dpc7ne8etm2w0k7r3dpc7ne83y0359m7,1.4399463929837144
13408,-35.183105556627595,149.12637685139805,-35.18311876188904,149.1263752236504,r3dpc7ne83y0359m7r3dpc7ne2rkcd4yw2,1.4757910584315213
13409,-35.18212286338162,149.12853569524566,-35.18213523618932,149.12855574767138,r3dpce2168zy356ncr3dpce215nwsx99hc,2.2834167130082426
13410,-35.18213523618932,149.12855574767138,-35.18218638809486,149.12864271117104,r3dpce215nwsx99hcr3dpce20vjpe6t6h8,9.737344234110633
13415,-35.182346016835126,149.12881260573258,-35.18239035180469,149.12886618722496,r3dpce0rcpq70qkbwr3dpce0rdrn4wzm15,6.9293682966664685
13416,-35.18239035180469,149.12886618722496,-35.18242816556907,149.12890653100925,r3dpce0rdrn4wzm15r3dpce0re2h31t1ed,5.578790252854704
13421,-35.199246339631536,149.10192852006838,-35.19926229723476,149.10192184029347,r3dpbbhtwbbhc4urcr3dpbbhtqtgj9szuw,1.875338508666194
13422,-35.19926229723476,149.10192184029347,-35.19927807370304,149.10191631321626,r3dpbbhtqtgj9szuwr3dpbbhtq6yztc7g8,1.8247334586494544
13452,-35.19955744506324,149.1011759674432,-35.19963704929758,149.10126587397934,r3dpbbh5tnyvh8bunr3dpbbh5r21fjv3jc,12.04515616392316
13463,-35.199698340175786,149.10161593372493,-35.199701791636066,149.10164014875275,r3dpbbh6zkwuw9c0dr3dpbbhdb5cpbqfmy,2.2334635681808748
13464,-35.199701791636066,149.10164014875275,-35.19970718019579,149.1016651894761,r3dpbbhdb5cpbqfmyr3dpbbhdbdgxvf663,2.3528408929206934
13465,-35.19970718019579,149.1016651894761,-35.19971504565476,149.10169231921859,r3dpbbhdbdgxvf663r3dpbbhdc1xbvhvjn,2.615635656894859
13466,-35.19971504565476,149.10169231921859,-35.19972525512197,149.101718518303,r3dpbbhdc1xbvhvjnr3dpbbhd9zekn2198,2.6373552775139775
13467,-35.19972525512197,149.101718518303,-35.199731285057275,149.10172977972357,r3dpbbhd9zekn2198r3dpbbhddneb5100m,1.223353417782312
13468,-35.199731285057275,149.10172977972357,-35.19972239955177,149.10174025569688,r3dpbbhddneb5100mr3dpbbhdf25thcph7,1.371953205652757
13469,-35.19972239955177,149.10174025569688,-35.19970936137965,149.10175967576663,r3dpbbhdf25thcph7r3dpbbhdffd4u3gqc,2.2837532317522564
13477,-35.19971824040483,149.100806996612,-35.19964183230719,149.1009002969547,r3dpbb5fu8gvbe165r3dpbb5gnz1mdu2v6,12.002237081231621
13480,-35.190583137371384,149.11315538583327,-35.190612089460174,149.11313061027812,r3dpc1szurg6ue6y8r3dpc1szgf2yjkv7u,3.9284826190711097
13494,-35.195560889411574,149.10789179117265,-35.19559337699084,149.10784039108356,r3dpc0c4cxyt6m4kmr3dpc0c4b9b5xgevk,5.904592848934736
13495,-35.1858134997253,149.11879236006,-35.18601831649177,149.11903926167798,r3dpc68gz8ywu52grr3dpc694t6y9p66th,31.970979900190663
13509,-35.1862096337837,149.11896558005685,-35.186508596362124,149.1183556959988,r3dpc6917xpgc4r4cr3dpc62xtx3h2y4hx,64.6298321648553
13511,-35.1865234484476,149.1183266781388,-35.18653969646393,149.11829881485843,r3dpc62xsue7u7jdjr3dpc62xs1wdgtd8v,3.110611507530917
13512,-35.18653969646393,149.11829881485843,-35.18655851384508,149.11827013162198,r3dpc62xs1wdgtd8vr3dpc62x7w14xjt8d,3.3425729610346866
13513,-35.18655851384508,149.11827013162198,-35.18658017506822,149.118236072779,r3dpc62x7w14xjt8dr3dpc62x6dpc6qxvq,3.9219348058732963
13514,-35.18658017506822,149.118236072779,-35.186603099841065,149.11820003950146,r3dpc62x6dpc6qxvqr3dpc62x1vubwwwg8,4.149827805668641
13515,-35.186603099841065,149.11820003950146,-35.18661934920877,149.11817063920225,r3dpc62x1vubwwwg8r3dpc62x14xpc0y4j,3.2254185398177713
13517,-35.18671732429774,149.11816341439436,-35.18667145298777,149.11820957209468,r3dpc62w903xkf9emr3dpc62wf1h0fnv77,6.603944447274234
13518,-35.18667145298777,149.11820957209468,-35.18665314045047,149.11822810107876,r3dpc62wf1h0fnv77r3dpc62wfs3yhq3pt,2.6423014687169375
13519,-35.18665314045047,149.11822810107876,-35.1866318548905,149.11824530868364,r3dpc62wfs3yhq3ptr3dpc62x4bqtnvsh3,2.836788976113779
13520,-35.1866318548905,149.11824530868364,-35.18660407744068,149.11826552665855,r3dpc62x4bqtnvsh3r3dpc62x5mtfck12n,3.593885722974655
13521,-35.18660407744068,149.11826552665855,-35.186581710741315,149.11828229366623,r3dpc62x5mtfck12nr3dpc62x7cf233ebv,2.9167229574955775
13522,-35.186581710741315,149.11828229366623,-35.186564527747386,149.11829753061957,r3dpc62x7cf233ebvr3dpc62xkhvwucw16,2.35966250002551
13525,-35.18251462615529,149.1269444887106,-35.18254594896887,149.12684803908337,r3dpc7nyvxvm3kueyr3dpc7nyg6j6s18xe,9.43214196905427
13526,-35.18254594896887,149.12684803908337,-35.18255531464188,149.1268094107486,r3dpc7nyg6j6s18xer3dpc7nyf82ddmcyq,3.6618259467120797
13527,-35.18255531464188,149.1268094107486,-35.18256274032731,149.12677308495014,r3dpc7nyf82ddmcyqr3dpc7ny9wvqrs3rk,3.403047710341707
13528,-35.18256274032731,149.12677308495014,-35.182569684078764,149.12672254221326,r3dpc7ny9wvqrs3rkr3dpc7ny8mxucx180,4.657858395077356
13529,-35.182569684078764,149.12672254221326,-35.182574288483146,149.12666787943385,r3dpc7ny8mxucx180r3dpc7nwxhz190pf8,4.994167968140191
13565,-35.19065759497463,149.11308823457298,-35.19069155362,149.11305819544674,r3dpc1szdccqdq3qjr3dpc1sz65dujs1j4,4.659385486683128
13566,-35.19069155362,149.11305819544674,-35.19069610917866,149.1130533705056,r3dpc1sz65dujs1j4r3dpc1sz3fz2fqscz,0.6699563158712656
13567,-35.19069610917866,149.1130533705056,-35.19069944957046,149.11304673250635,r3dpc1sz3fz2fqsczr3dpc1sz3f4mh0bt3,0.7083996594353
13568,-35.19069944957046,149.11304673250635,-35.19070071529795,149.11304212297372,r3dpc1sz3f4mh0bt3r3dpc1sz39yvqp2cv,0.44189334921872914
13569,-35.19070071529795,149.11304212297372,-35.19070117063216,149.11303663410254,r3dpc1sz39yvqp2cvr3dpc1sz39ffg03us,0.5013520443058179
13570,-35.19070117063216,149.11303663410254,-35.19070050247666,149.11302752077214,r3dpc1sz39ffg03usr3dpc1sz33un9xgmv,0.8314794946812032
13590,-35.19030346317132,149.1123742706799,-35.19032280950651,149.1123577718715,r3dpc1u3d5uznmwrzr3dpc1u39b2eubbbf,2.622140770603388
13591,-35.19032280950651,149.1123577718715,-35.19033114776639,149.11235602575096,r3dpc1u39b2eubbbfr3dpc1u33wz6515e6,0.94065201151768
13592,-35.19033114776639,149.11235602575096,-35.190339257721156,149.11235779257396,r3dpc1u33wz6515e6r3dpc1u33v29tm08s,0.915967339676205
13593,-35.190339257721156,149.11235779257396,-35.19034907542516,149.1123650509714,r3dpc1u33v29tm08sr3dpc1u33gqp46yy0,1.2754710665773175
13594,-35.19034907542516,149.1123650509714,-35.19036240659587,149.1123740704095,r3dpc1u33gqp46yy0r3dpc1u360uz9djw4,1.6938629436594794
13595,-35.19036240659587,149.1123740704095,-35.19037745092969,149.11238221369916,r3dpc1u360uz9djw4r3dpc1u34q4vgfrmk,1.8292207259399638
13812,-35.19588516198262,149.10767615817227,-35.19590451745118,149.1076475795821,r3dpc0bchemz11efsr3dpc0bbupb7x4yex,3.3727913281467736
13813,-35.19590451745118,149.1076475795821,-35.19593154230851,149.10760841487493,r3dpc0bbupb7x4yexr3dpc0bbg4g62snt0,4.657797762418501
13814,-35.19593154230851,149.10760841487493,-35.19594679114781,149.10758702296192,r3dpc0bbg4g62snt0r3dpc0bbdxgr6m2ep,2.5794305924482144
13815,-35.19594679114781,149.10758702296192,-35.195973315882135,149.10755329251887,r3dpc0bbdxgr6m2epr3dpc0bb9g41jqjg7,4.2536053537938985
13821,-35.195732431069885,149.10862850749635,-35.195751785145795,149.1086019055073,r3dpc0c9fzgyj5czxr3dpc0c9fk24dmd13,3.236434331119631
13822,-35.195751785145795,149.1086019055073,-35.19577041370371,149.10858079241487,r3dpc0c9fk24dmd13r3dpc0c9cbb7d994s,2.8233472870217
13823,-35.19577041370371,149.10858079241487,-35.1957865129907,149.10856664827963,r3dpc0c9cbb7d994sr3dpc0c99mvg903mu,2.2037472583030726
13824,-35.1957865129907,149.10856664827963,-35.19580729978475,149.10855141186335,r3dpc0c99mvg903mur3dpc0c991frt2rxg,2.694311376203856
13825,-35.19580729978475,149.10855141186335,-35.19582858016407,149.10853875624022,r3dpc0c991frt2rxgr3dpc0c92y0bxd26v,2.630909846966897
13826,-35.19582858016407,149.10853875624022,-35.19584936052969,149.108531370207,r3dpc0c92y0bxd26vr3dpc0c92d5kx78u4,2.406166997715578
13827,-35.19584936052969,149.108531370207,-35.19586689146649,149.10852990921094,r3dpc0c92d5kx78u4r3dpc0c90wfkh3jq0,1.9538665423401909
13828,-35.19586689146649,149.10852990921094,-35.19588176104745,149.10853162907054,r3dpc0c90wfkh3jq0r3dpc0c90s5em6y2z,1.660791120780634
13835,-35.19572661349875,149.10857881787464,-35.195742733934836,149.10859387943967,r3dpc0cd19nbg6mrxr3dpc0c9fn40dv39x,2.25525257918242
13836,-35.195742733934836,149.10859387943967,-35.195751514314814,149.10860245415756,r3dpc0c9fn40dv39xr3dpc0c9fk2kr3hzw,1.249126794473434
13888,-35.17553668491189,149.1394084142678,-35.17507447963257,149.138679423504,r3dpcu2p8hen6npvfr3dpcsx6r4g7xg75e,83.85434410504774
13892,-35.17377509690102,149.13902757417284,-35.174377161759494,149.13922682415765,r3dpcsz9zjp4ep1qrr3dpcsxy7ugem2df8,69.35284698820973
13893,-35.174377161759494,149.13922682415765,-35.174388691728566,149.13923276990855,r3dpcsxy7ugem2df8r3dpcsxyk48n7pwsu,1.3913168753122664
13894,-35.174388691728566,149.13923276990855,-35.17448903882684,149.13928419072232,r3dpcsxyk48n7pwsur3dpcsxvtpyryhsuz,12.097366696626477
13895,-35.17448903882684,149.13928419072232,-35.174828320076394,149.13945624229373,r3dpcsxvtpyryhsuzr3dpcu85c0y8p2nuj,40.838968314701084
13896,-35.174828320076394,149.13945624229373,-35.174990782163256,149.13949173658676,r3dpcu85c0y8p2nujr3dpcu84f43nykhsf,18.350761284086218
13897,-35.1727227785684,149.1388049468361,-35.17280451077919,149.13881769935105,r3dpctp841304cw3mr3dpcszxd6487pzse,9.16182573026528
13898,-35.17280451077919,149.13881769935105,-35.17313270877815,149.13886179647358,r3dpcszxd6487pzser3dpcsztekg6xrjbw,36.713395983158485
13899,-35.17313270877815,149.13886179647358,-35.17333955773577,149.1388984569084,r3dpcsztekg6xrjbwr3dpcszsknqbf4nhb,23.240670094336515
13900,-35.17333955773577,149.1388984569084,-35.173478773695315,149.1389277656696,r3dpcszsknqbf4nhbr3dpcszesukdme8dr,15.707651189733436
13901,-35.173478773695315,149.1389277656696,-35.17377509690102,149.13902757417284,r3dpcszesukdme8drr3dpcsz9zjp4ep1qr,34.1756607730143
13902,-35.17527633112436,149.13955283856464,-35.17499078222223,149.13949168170296,r3dpcu815mnz826yqr3dpcu84f43nvh4st,32.23446889170919
13903,-35.17438873679233,149.13923276998023,-35.17440460766581,149.13918290616178,r3dpcsxyk48n5pn9tr3dpcsxy4zdzt3t0j,4.863637122754789
13917,-35.174895549969754,149.13832365781417,-35.17481631506652,149.13799659025688,r3dpcsx5qu4nyyy34r3dpcswgz4yrdg9zr,31.00547318977512
13918,-35.17481631506652,149.13799659025688,-35.17477284323762,149.13777034601736,r3dpcswgz4yrdg9zrr3dpcswu1gjdumvnx,21.123970989229115
13919,-35.17477284323762,149.13777034601736,-35.17475895328972,149.13765248887654,r3dpcswu1gjdumvnxr3dpcswspjtvb1r7y,10.822875918745073
13920,-35.17475895328972,149.13765248887654,-35.17474509255219,149.13746432581829,r3dpcswspjtvb1r7yr3dpcsws6b32qrpwg,17.171561302091906
13921,-35.17474509255219,149.13746432581829,-35.17475157043633,149.1372191705315,r3dpcsws6b32qrpwgr3dpcswkjp49ufem7,22.293952292619057
13922,-35.17475157043633,149.1372191705315,-35.17477212276601,149.13700252184614,r3dpcswkjp49ufem7r3dpcswk051p5rmr9,19.823496987005452
13923,-35.17477212276601,149.13700252184614,-35.17481131909737,149.1367973179645,r3dpcswk051p5rmr9r3dpcsw5g7bj7j3uv,19.153571472330572
13924,-35.17481131909737,149.1367973179645,-35.174878702722566,149.1365275596033,r3dpcsw5g7bj7j3uvr3dpcstgkzqgqqeyz,25.6377901437408
13925,-35.174878702722566,149.1365275596033,-35.17494292860598,149.13630334945992,r3dpcstgkzqgqqeyzr3dpcsteperu2db3s,21.593699508720768
13927,-35.174955455042884,149.13626160234148,-35.174982037452295,149.13622360915116,r3dpcstenc09s7smhr3dpcstdvuh71c6tn,4.545505218477441
13928,-35.174982037452295,149.13622360915116,-35.17506637636569,149.13615722090483,r3dpcstdvuh71c6tnr3dpcstdkk6gcwpvx,11.15157951349712
13929,-35.17506637636569,149.13615722090483,-35.17509608600654,149.13610216358376,r3dpcstdkk6gcwpvxr3dpcstd5ncf8nbzp,5.996270787624585
13930,-35.17509608600654,149.13610216358376,-35.17475175955986,149.13592369615554,r3dpcstd5ncf8nbzpr3dpcstknzh8tws4p,41.58174596285746
13932,-35.17509608600654,149.13610216358376,-35.17513345954175,149.13595798658082,r3dpcstd5ncf8nbzpr3dpcst3zxy5zbfdv,13.747446797881322
13934,-35.175206386729265,149.1358152914947,-35.17541837012784,149.13542330797847,r3dpcst3s67bdzzyer3dpcst074z81yuzw,42.71913238602044
13938,-35.17609740656731,149.13979267629452,-35.17601736006788,149.13976302053396,r3dpcu2k3h1te57nbr3dpcu2kb757p7r6e,9.29993120301942
13939,-35.17601736006788,149.13976302053396,-35.17575748365533,149.13967303418215,r3dpcu2kb757p7r6er3dpcu2nq783k66r1,30.032079917155688
13940,-35.17575748365533,149.13967303418215,-35.17550466440984,149.1395995798043,r3dpcu2nq783k66r1r3dpcu2pud9t7wkpx,28.89409900905034
13941,-35.17550466440984,149.1395995798043,-35.17527633112436,149.13955283856464,r3dpcu2pud9t7wkpxr3dpcu815mnz826yq,25.742473922634925
13948,-35.18063423650883,149.13963915899737,-35.18079206959107,149.13987202516998,r3dpcg81vqrnk58ujr3dpcg834chbb7mbf,27.493945939382943
13949,-35.17008489005779,149.13870631593346,-35.169903534442994,149.13868149713204,r3dpctrrrszx9t2f4r3dpctx2rnv13rf6q,20.291615987967408
13950,-35.169903534442994,149.13868149713204,-35.1697965016305,149.13864499683754,r3dpctx2rnv13rf6qr3dpctx3n69zfrh9k,12.355290214723246
13951,-35.1697965016305,149.13864499683754,-35.169769073472736,149.13863024548317,r3dpctx3n69zfrh9kr3dpctx3jzygd6tr8,3.3316024562217805
13952,-35.169769073472736,149.13863024548317,-35.16974948249096,149.13861918352526,r3dpctx3jzygd6tr8r3dpctx3mew86qqvh,2.3992735769654105
13953,-35.16974948249096,149.13861918352526,-35.169726291089006,149.13860372544923,r3dpctx3mew86qqvhr3dpctx3mrg4c97gk,2.9367135589344135
13954,-35.169726291089006,149.13860372544923,-35.16971093920621,149.13858976155572,r3dpctx3mrg4c97gkr3dpctx3t48wk7vfb,2.1272186291379973
14044,-35.223302624260384,149.10454260647302,-35.22331897496768,149.10455190643654,r3dp8gy97smpx8t29r3dp8gy97ckjvx6k1,2.0047912583756067
14045,-35.22331897496768,149.10455190643654,-35.22341131518532,149.10460248249674,r3dp8gy97ckjvx6k1r3dp8gy8v01zhkg9h,11.248692261479748
14058,-35.22361571633589,149.10466790732525,-35.2236348688159,149.10466721580363,r3dp8gwxwd4ev7ntxr3dp8gwxqwd1sgnwx,2.130584783210711
14059,-35.2236348688159,149.10466721580363,-35.2236563200441,149.10466586797014,r3dp8gwxqwd1sgnwxr3dp8gwxqd91su3w4,2.388407782652166
14060,-35.2236563200441,149.10466586797014,-35.22366190828653,149.10466538025452,r3dp8gwxqd91su3w4r3dp8gwxq98b31tny,0.6229614817690913
14061,-35.22366190828653,149.10466538025452,-35.2236670012639,149.1046643427935,r3dp8gwxq98b31tnyr3dp8gwxq881bmt0c,0.5741007072286682
14062,-35.2236670012639,149.1046643427935,-35.22367204969589,149.10466264628073,r3dp8gwxq881bmt0cr3dp8gwxnrwezcvej,0.5821281583132444
14063,-35.22367204969589,149.10466264628073,-35.223679938326725,149.10465941542267,r3dp8gwxnrwezcvejr3dp8gwxnqhkfb48p,0.924968367725439
14064,-35.223679938326725,149.10465941542267,-35.22368782738911,149.10465563539816,r3dp8gwxnqhkfb48pr3dp8gwxnk9t8whd8,0.9420290676331923
14065,-35.22368782738911,149.10465563539816,-35.22370252425231,149.10464774458302,r3dp8gwxnk9t8whd8r3dp8gwxn1gwh2ekr,1.7844947890083613
14066,-35.22370252425231,149.10464774458302,-35.22371208238405,149.10464176984118,r3dp8gwxn1gwh2ekrr3dp8gwxjbpjjb17r,1.1933662782715406
14067,-35.22371208238405,149.10464176984118,-35.22373403983752,149.10462702292398,r3dp8gwxjbpjjb17rr3dp8gwwvsh4jbtqw,2.7848864225766676
14069,-35.22001374181596,149.0999196046549,-35.22008788968774,149.10019618023676,r3dp8u7hxcw46wc7qr3dp8u7kn7u21uuwt,26.442363217701537
14073,-35.220117661654356,149.10033640951886,-35.220125523938975,149.10036815873934,r3dp8u7ecwhyecuewr3dp8u7efksx9mncd,3.0136866623611613
14074,-35.220125523938975,149.10036815873934,-35.220136751667134,149.10041896697683,r3dp8u7efksx9mncdr3dp8u7egddktvc6j,4.781286252264182
14075,-35.220136751667134,149.10041896697683,-35.22014007926735,149.10042841594972,r3dp8u7egddktvc6jr3dp8u7egf12z685y,0.9346988730366171
14076,-35.22014007926735,149.10042841594972,-35.22014574657584,149.10044264508022,r3dp8u7egf12z685yr3dp8u7eu0up4bbcd,1.4380067772535385
14077,-35.22014574657584,149.10044264508022,-35.22014795208408,149.1004461071447,r3dp8u7eu0up4bbcdr3dp8u7eu0w9v7u39,0.39880993022940453
14078,-35.22014795208408,149.1004461071447,-35.22014966218364,149.1004491842557,r3dp8u7eu0w9v7u39r3dp8u7eu20zwv3gd,0.3380717059305041
14079,-35.22014966218364,149.1004491842557,-35.220151913043736,149.10045226197124,r3dp8u7eu20zwv3gdr3dp8u7esrg60pxyd,0.37524215965407887
14080,-35.220151913043736,149.10045226197124,-35.22015416415117,149.10045501020159,r3dp8u7esrg60pxydr3dp8u7esrmkccfpz,0.3535257472625555
14081,-35.22015416415117,149.10045501020159,-35.22015979344533,149.10045984895132,r3dp8u7esrmkccfpzr3dp8u7esw2gjr2vg,0.7648642178201333
14082,-35.22015979344533,149.10045984895132,-35.22016542315171,149.10046413855926,r3dp8u7esw2gjr2vgr3dp8u7estk1esu1m,0.7373669126214314
14083,-35.22016542315171,149.10046413855926,-35.22017105335284,149.10046776919685,r3dp8u7estk1esu1mr3dp8u7essqb4603g,0.7076090794682226
14084,-35.22017105335284,149.10046776919685,-35.22017609855474,149.100470300895,r3dp8u7essqb4603gr3dp8u7esg29ywvrv,0.6063103754302572
14085,-35.22017609855474,149.100470300895,-35.220186234599176,149.10047459554306,r3dp8u7esg29ywvrvr3dp8u7esc7vt0hsg,1.1926857796467152
14086,-35.220186234599176,149.10047459554306,-35.2201963711384,149.100478231221,r3dp8u7esc7vt0hsgr3dp8u7ekzw95chwu,1.1745213341071812
14087,-35.2201963711384,149.100478231221,-35.220246516991175,149.10049119216134,r3dp8u7ekzw95chwur3dp8u7ejq0mchuzy,5.698910043878361
14092,-35.31047885762018,149.14222676038946,-35.31048222920721,149.14223413256704,r3dp1gfj9c8t48gm1r3dp1gfj9cn0ft261,0.7668342321862762
14093,-35.31048222920721,149.14223413256704,-35.31048731443918,149.14224035306873,r3dp1gfj9cn0ft261r3dp1gfjd04dwftgr,0.7989543397086325
14148,-35.21507690100162,149.019579024176,-35.21505113498501,149.0194551969036,r39zxj29rcggcesp8r39zxj29kyxmwfpsx,11.608270021923
14149,-35.21505113498501,149.0194551969036,-35.21502153769112,149.01934053934855,r39zxj29kyxmwfpsxr39zxj29dk1yp5uux,10.923683156572931
14150,-35.21502153769112,149.01934053934855,-35.215029966238106,149.01932016846155,r39zxj29dk1yp5uuxr39zxj299fdgc4fzc,2.0743921586344274
14162,-35.214558677966096,149.01701699753184,-35.21456543815293,149.0170065102608,r39zwvquk4mrjq10pr39zwvqu7cjwg59dj,1.2135650348112887
14163,-35.21456543815293,149.0170065102608,-35.21457557859449,149.0169881710998,r39zwvqu7cjwg59djr39zwvqu5rrfm7yu3,2.0117394438994265
14164,-35.21457557859449,149.0169881710998,-35.21459640053536,149.01694660577473,r39zwvqu5rrfm7yu3r39zwvqu4e2yjtjxe,4.429346063060708
14165,-35.21459640053536,149.01694660577473,-35.21460600018498,149.01692859601195,r39zwvqu4e2yjtjxer39zwvqu41ekzuy30,1.9535315562932103
14166,-35.21460600018498,149.01692859601195,-35.21461109470695,149.0168907081934,r39zwvqu41ekzuy30r39zwvqu10xnxbm1b,3.488262786756601
14167,-35.21461109470695,149.0168907081934,-35.214613303699736,149.01687643164988,r39zwvqu10xnxbm1br39zwvqu0bk9768hm,1.320021673074718
14168,-35.21501945308161,149.01700825564015,-35.21512368289145,149.01704209067373,r39zwvqceuwfs9y67r39zwvqchc0hu19j4,11.990499267329158
14169,-35.21512368289145,149.01704209067373,-35.21515630843044,149.01704928712158,r39zwvqchc0hu19j4r39zwvqbugj6ptzgm,3.6862311613271412
14170,-35.21515630843044,149.01704928712158,-35.21516365369846,149.01705066059705,r39zwvqbugj6ptzgmr39zwvqbucww2e8xs,0.8262322788689873
14202,-35.205564225406356,149.0616471047016,-35.20559744263437,149.06163477249737,r39zxzp2sphj1jup8r39zxzp2ebfz4c5z2,3.8597938918300647
14203,-35.20559744263437,149.06163477249737,-35.2057360338732,149.06158714928142,r39zxzp2ebfz4c5z2r39zxyzrdxpk69cj4,16.00654838072615
14204,-35.2057360338732,149.06158714928142,-35.20582112702086,149.06155700624515,r39zxyzrdxpk69cj4r39zxyzr4p2beq9q5,9.850298370699852
14216,-35.20688331988651,149.06071818371257,-35.207147587023805,149.06047143997043,r39zxyy9n3r2kpqtsr39zxywx88p2hdjs8,36.9600453195327
14228,-35.20843456421794,149.0594861276636,-35.20862512412178,149.0590825172361,r39zxytb1b0dynqecr39zxymwbkedpwvuj,42.35106311408969
14229,-35.20862512412178,149.0590825172361,-35.208637525883276,149.05905990331223,r39zxymwbkedpwvujr39zxymqzf6bhpe14,2.4744284248176323
14230,-35.208637525883276,149.05905990331223,-35.20864428992219,149.05904892612975,r39zxymqzf6bhpe14r39zxymqz8fxyhm7y,1.2491258211740366
14259,-35.19437717884346,149.0616332419712,-35.19448031524608,149.06156227134397,r39zzcp3gu9dw2e5sr39zzcp361kg2cjt2,13.157137116177772
14262,-35.194557486922406,149.06150983914807,-35.1945637076998,149.0615052317726,r39zzcp2bfvwvy4fjr39zzcp2bcf1zfsgp,0.8085514597417143
14263,-35.1945637076998,149.0615052317726,-35.194568170945985,149.0615007330681,r39zzcp2bcf1zfsgpr39zzcp2b8yzhw9gz,0.6429724658344115
14264,-35.194568170945985,149.0615007330681,-35.194563082868754,149.06149117773884,r39zzcp2b8yzhw9gzr39zzcp2b3zv89f5b,1.0363399063783483
14315,-35.202169453353775,149.06377463692345,-35.202197620069434,149.06377031842945,r3dp8p8umxyry12dnr3dp8p8umdepybxk9,3.1564788492622946
14316,-35.202197620069434,149.06377031842945,-35.20221618781376,149.06376692687203,r3dp8p8umdepybxk9r3dp8p8ujx29n039m,2.087509170143109
14317,-35.20221618781376,149.06376692687203,-35.20223421489352,149.06376331534423,r3dp8p8ujx29n039mr3dp8p8uj7vvrzhhg,2.0312009963016284
14318,-35.20223421489352,149.06376331534423,-35.202249988940686,149.06375937290085,r3dp8p8uj7vvrzhhgr3dp8p8uj2gp3u1fe,1.7901981199174755
